Datetime;T_set_Bathroom;T_set_Room3;T_set_Room1;T_set_Room2;T_set_Kitchen;T_set_Dining;T_set_Living;T_m_ext;T_m_water;T_m_ground_post;Irradiation;Occupancy;switch_Bathroom;switch_Room3;switch_Room1;switch_Room2;switch_Kitchen;switch_Dining;switch_Living;T_m_Kitchen;T_m_Dining;T_m_Living;T_m_Room1;T_m_Bathroom;T_m_Room2;T_m_Room3
2021-02-22 20:30:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;13.0;23.33333333333333;15;0.0;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;20.486871239498726;19.649471298937442;20.91559877645068;20.297934922580453;19.45515925001058;20.07970087285031;19.936198700531804
2021-02-22 20:45:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;13.0;23.0;15;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;1.0;20.404527989767132;19.574623490202725;20.700809398563194;20.287500436278492;19.450711766640893;20.07400455611338;19.919476934826434
2021-02-22 21:00:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;13.0;23.0;15;0.0;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;20.31159464741927;19.490024439892238;20.499106763180123;20.27410644989709;19.42067681793202;20.064022497717133;19.883855964486656
2021-02-22 21:15:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;13.0;22.66666666666667;15;0.0;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;20.21943576837316;19.40707487065589;20.312669707035695;20.25696656836641;19.38548170316284;20.049124628199763;19.837865277254423
2021-02-22 21:30:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;13.0;23.0;15;0.0;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;20.128402778713564;19.325819751769245;20.150154794515856;20.24205934259976;19.345426467717346;20.034714810976254;19.785699640843802
2021-02-22 21:45:00+00:00;16.0;18.0;18.0;18.0;16.0;16.0;16.0;13.0;27.33333333333333;15;0.0;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;20.040192809338407;19.247134702983487;20.073902608680896;20.264733120463404;19.30255610801845;20.0522001385591;19.734319219499127
2021-02-22 22:00:00+00:00;16.0;16.0;16.0;16.0;16.0;16.0;16.0;13.0;23.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.95283110843991;19.169992708953373;19.93175274921458;20.21454782938548;19.256016810689005;20.012553418399136;19.678820581035268
2021-02-22 22:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;13.0;23.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.866619618565323;19.094380374673847;19.80215470616298;20.173671692167204;19.20649551220481;19.969748316904713;19.620410041905473
2021-02-22 22:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;12.666666666666664;23.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.780439413047702;19.01935251732641;19.67961446806561;20.129689168742743;19.147593536420175;19.92419306179346;19.556763980289247
2021-02-22 22:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;12.0;23.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.693150765311714;18.9438727987324;19.55915815006489;20.08268988072564;19.074313977778502;19.87422967779338;19.48530101203619
2021-02-22 23:00:00+00:00;16.666666666666668;16.333333333333332;16.333333333333332;16.333333333333332;16.0;16.0;16.0;12.0;22.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.607236819753382;18.87136935181337;19.43723260669782;20.035559963792366;19.1207042645691;19.823528411856614;19.417473968048228
2021-02-22 23:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;38.333333333333336;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.527329761395833;18.813759974394827;19.586843667545907;19.990130080169763;19.728328136151617;19.775457757655715;19.39040419899419
2021-02-22 23:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;65.66666666666667;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.460822423524178;18.78781048274476;20.16309525345372;19.949116074064477;21.15276150501262;19.735839511741915;19.455054905497548
2021-02-22 23:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;22.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.394411892494816;18.748781716066787;19.957570400949578;19.90629782256184;20.528407725058912;19.696490809395755;19.472665811586808
2021-02-23 00:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;29.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.329997414811828;18.707018017958433;19.889844628938192;19.863129750522035;20.355137799821932;19.658134842319953;19.475981839873782
2021-02-23 00:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;20.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.264994196219448;18.65697367714023;19.68676172175998;19.81879838468842;19.910780777456125;19.618771577193684;19.448590416453612
2021-02-23 00:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;20.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.199499077964447;18.60181447235152;19.504894843990485;19.773690073025932;19.59428837769468;19.57809125834075;19.401090852717232
2021-02-23 00:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;24.33333333333333;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;19.13479609114256;18.54677716036798;19.406746656816097;19.729511207191365;19.51109345139946;19.572250265436992;19.35131558689187
2021-02-23 01:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.333333333333336;19.666666666666668;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;19.070874229450624;18.48943357745992;19.24397535524912;19.686048421276723;19.27449246370054;19.52974586048498;19.291319548749925
2021-02-23 01:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;19.33333333333333;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;19.00905067145095;18.4320032656683;19.09855771777717;19.644762887263823;19.097392724167264;19.487249927994924;19.228551788426614
2021-02-23 01:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;22.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.947791090894384;18.375929894794126;19.0097929133741;19.60339941203665;19.058431204754413;19.445523420463758;19.166672150991644
2021-02-23 01:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;25.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.88815053646283;18.323739879100913;18.98192330723066;19.562335454364927;19.140115279856275;19.403895304369996;19.113732814709635
2021-02-23 02:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;21.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.828918939383925;18.271070504974944;18.882655000319915;19.520959114938762;19.022929512466646;19.36160128409449;19.056445315636097
2021-02-23 02:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;21.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.770179663426177;18.218450071207428;18.791145476564452;19.479337612145343;18.92796863087284;19.318675063064575;18.99672816023798
2021-02-23 02:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;21.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.712102498089962;18.166479498060482;18.71183250583232;19.437556695186345;18.860367039686082;19.275243203683488;18.93667063298045
2021-02-23 02:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;22.66666666666667;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.655122080617218;18.11633634238501;18.65962722993561;19.395797044121423;18.848786737823502;19.231649420926658;18.880055260806955
2021-02-23 03:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;13.0;23.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.599443847829093;18.068268360177683;18.620566361073486;19.354118675242546;18.852003554594035;19.188124975134144;18.82770683255785
2021-02-23 03:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.333333333333336;24.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.54286110726696;18.020839230936247;18.591028932583583;19.309854568047342;18.864853484321316;19.141349980421978;18.774427830468483
2021-02-23 03:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;24.0;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.48646363565581;17.974020850513682;18.551822506439066;19.264271450684134;18.841764140381315;19.093070666931112;18.721008409661636
2021-02-23 03:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;24.33333333333333;15;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;18.431523930523042;17.92871043897378;18.518828579639262;19.218775435175644;18.82545040887186;19.045172023153725;18.67079433146688
2021-02-23 04:00:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;21.0;15;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.377071477275763;17.88259511245934;18.431536179461773;19.173073243073304;18.71029968030308;18.99707250025716;18.616403577743085
2021-02-23 04:15:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;21.33333333333333;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.32318626455276;17.835463500715036;18.356228719206968;19.127574976258813;18.565607327024452;18.96618697776705;18.55829392486686
2021-02-23 04:30:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;22.33333333333333;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.27009764093407;17.787713219040825;18.302202253565326;19.08246472473877;18.421199691720233;18.94184055497385;18.498259548035946
2021-02-23 04:45:00+00:00;17.0;17.0;17.0;17.0;16.0;16.0;16.0;12.0;23.66666666666667;15;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.218089177161858;17.739925597682088;18.272317963500086;19.038017330635228;18.288544908002336;18.926274563129198;18.438543172797097
2021-02-23 05:00:00+00:00;20.33333333333333;17.0;17.0;17.0;16.0;16.0;16.0;11.333333333333336;37.0;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;18.168570284271084;17.7039443755649;18.453890198944407;18.99635016722982;18.83422537208702;19.00776326049089;18.416039606143954
2021-02-23 05:15:00+00:00;22.0;17.0;17.0;17.0;16.0;16.0;16.0;11.0;65.33333333333333;15;0.0;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;18.130603353602282;17.698480162958333;19.074882119458323;18.96720324624573;20.250605054208677;19.29938704714783;18.49391458118737
2021-02-23 05:30:00+00:00;22.0;15.0;15.666666666666664;15.666666666666664;18.666666666666668;18.666666666666668;16.0;11.0;55.33333333333334;15;0.0;0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;18.762979101129417;18.381367865505638;19.47707955735791;18.94737924322351;20.91963666682534;19.246942527542103;18.608194525095882
2021-02-23 05:45:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;11.0;64.0;15;0.0;0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;19.515771138505045;19.17724801284953;19.295954738495368;18.938156081556144;21.770564284810234;19.186044090394375;18.731901302504752
2021-02-23 06:00:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;12.0;51.66666666666666;15;0.0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.022894881212835;19.701025237521378;19.149125927691387;18.939862838741362;21.74706982346862;19.136889260295334;18.83929935248659
2021-02-23 06:15:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;12.0;41.66666666666666;15;0.0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;20.205874481239675;19.991513678331387;19.025859115552294;18.941317005079043;21.38102992046481;19.09170328797643;18.909398705225613
2021-02-23 06:30:00+00:00;22.0;15.0;15.0;15.0;20.0;20.0;16.0;12.0;38.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.2337617387783;19.919818780169066;18.916851101006785;18.940477403649083;20.915417819138156;19.049382981500003;18.943905995837724
2021-02-23 06:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;12.0;33.333333333333336;15;16.733333333333334;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.191552280551434;19.803814878436924;18.818533628663033;18.937433572587224;20.465637034501867;19.009519604828824;18.949456522837636
2021-02-23 07:00:00+00:00;16.0;15.0;15.0;15.0;17.333333333333332;17.333333333333332;16.0;12.0;68.33333333333333;15;219.3333333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.127906074673547;19.694453662598733;18.737360603905017;18.940211793569233;20.101557131378172;18.97740982020423;18.940976057284672
2021-02-23 07:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;12.0;58.33333333333334;15;264.8;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.05255843669528;19.58878713489753;18.663513317790375;18.942141451368514;19.79943694528248;18.94753162615831;18.917926856653366
2021-02-23 07:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;12.0;52.0;15;192.46666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.967693099344046;19.48156744805931;18.589950815613122;18.938316480122126;19.536386660788196;18.915699565922978;18.879767403163726
2021-02-23 07:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;12.0;46.33333333333334;15;697.8666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.906720976279246;19.40411230635516;18.54437773170696;18.954068791696784;19.399310080007808;18.900328191376843;18.85551985471176
2021-02-23 08:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;12.666666666666664;41.66666666666666;15;791.0666666666666;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.852379535573277;19.33620891850893;18.51285821642415;18.974423626321425;19.30986755675957;18.891771923638828;18.837444555579907
2021-02-23 08:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;13.0;38.0;15;1161.2;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.81848279751091;19.291875508988937;18.504284596614696;19.01019069340026;19.297042055154122;18.897207255719024;18.83630662683646
2021-02-23 08:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;13.0;35.333333333333336;15;1228.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.788470254659444;19.253733842040617;18.498953741863943;19.046929855437497;19.29070471043093;18.90515145323303;18.837223807633393
2021-02-23 08:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;13.0;33.333333333333336;15;1028.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.752620374046614;19.210202607190013;18.725207099758222;19.07324134246136;19.25209865966616;18.909207179738473;18.841129871814132
2021-02-23 09:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;14.0;31.66666666666667;15;804.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.71271010743527;19.161974607995035;18.89640917615077;19.09243133349196;19.208276569004397;18.913428167182644;18.85192682969597
2021-02-23 09:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;14.0;30.33333333333333;15;963.4;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.684092297150528;19.126463258977708;19.03219286461723;19.11728055914034;19.201463488515344;18.924409524589237;18.87367636395942
2021-02-23 09:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;14.0;29.33333333333333;15;1044.8666666666668;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.662071925977216;19.098834106703862;19.139360970575467;19.14454560257053;19.21099896894765;18.939384025941138;18.90159718916766
2021-02-23 09:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;14.0;28.33333333333333;15;1078.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.64366719648706;19.07591867906524;19.21953819957872;19.17222349617964;19.22613628181756;18.956517500304756;18.93215711011669
2021-02-23 10:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;14.0;27.66666666666667;15;1021.4666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.623974754744893;19.052481845060242;19.277287562880247;19.196505475316997;19.23195996078755;18.972674648189468;18.960390625398304
2021-02-23 10:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;14.666666666666664;27.0;15;972.4666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.6056463046624;19.0304400337468;19.323290764503554;19.22056067454389;19.245873775631992;18.991440236902065;18.9921331298508
2021-02-23 10:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.0;26.0;15;939.0666666666666;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.587964470443183;19.00952828301763;19.350688942473653;19.243799014656133;19.26160627223709;19.011289127116413;19.02390214269019
2021-02-23 10:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.0;25.66666666666667;15;979.3333333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.57337586892038;18.992616598991503;19.37241615515734;19.268114349477003;19.28350473503866;19.032672404221046;19.0555392534215
2021-02-23 11:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.0;25.0;15;1330.3333333333335;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.57755293748147;18.99594973494726;19.399120866232806;19.30704322823999;19.35925397214845;19.06550168631287;19.100592260539997
2021-02-23 11:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.0;24.33333333333333;15;1355.4;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.58337892449987;19.00160626587001;19.41539649069432;19.346421537250535;19.425155674521022;19.099243301663876;19.145149727569788
2021-02-23 11:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.333333333333336;24.0;15;1760.6;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.611529908646276;19.0305201205594;19.45051765234075;19.40412712517434;19.55190144484868;19.147931207636077;19.209027838271027
2021-02-23 11:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;24.0;15;1863.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.64747896664494;19.067101624641623;19.49817826255503;19.46838197107735;19.685817764335354;19.20376614705532;19.28310288563381
2021-02-23 12:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;23.0;15;1916.333333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.686020814174753;19.106553501316625;19.531141647347;19.534281693163564;19.806027955113905;19.261460475873548;19.35766759674061
2021-02-23 12:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.666666666666664;58.66666666666666;15;2093.0666666666666;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.741070688073535;19.161277278209866;20.150544849358084;19.60605765774443;19.935876179424838;19.328695385687638;19.464791886976798
2021-02-23 12:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.0;29.0;15;2227.933333333333;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.800312112643837;19.220881511735172;20.216767394813928;19.680483743725745;20.05977702874327;19.397406930044724;19.567546154580384
2021-02-23 12:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;27.33333333333333;15;2190.8;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.86066267285213;19.28011735312333;20.264173891560006;19.756921997424286;20.186368385956882;19.470621889093593;19.67354507423005
2021-02-23 13:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;25.0;15;1816.8;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.900729289622916;19.318056250959216;20.256279913937192;19.81663194415472;20.240975004577876;19.53159189764409;19.756482054342655
2021-02-23 13:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;25.0;15;1564.466666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.9271818223973;19.341465957846196;20.24212383511326;19.864905457110808;20.258701455350717;19.583930267866663;19.821547824761467
2021-02-23 13:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;26.33333333333333;15;1298.6666666666665;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.939880736377688;19.350183893687927;20.242280208635066;19.901213452884008;20.243827119947298;19.62716755093436;19.869749833057938
2021-02-23 13:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;25.0;15;1154.1333333333334;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.9448490234343;19.350733761325216;20.216339543853223;19.93086657015948;20.220341246153453;19.664799884614013;19.90561670586976
2021-02-23 14:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.333333333333332;26.33333333333333;15;1048.1333333333332;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.94572796605621;19.346656334518343;20.215879376507985;19.95696831762325;20.200737221226632;19.69996627999791;19.936176089669857
2021-02-23 14:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;25.33333333333333;15;925.8666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.941519374544896;19.337159367924983;20.1233854978492;19.98020054207649;20.185597381067794;19.732986430692165;19.959675724398096
2021-02-23 14:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;27.0;15;802.2666666666668;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.929930330278978;19.320766935770052;20.031807813439173;19.997765682833347;20.157904022540038;19.76019915036477;19.970911407417816
2021-02-23 14:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;26.0;15;782.4666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.916554148746854;19.303250646320578;19.94919109556406;20.01415329548263;20.13528066359345;19.784943096378356;19.97566693571656
2021-02-23 15:00:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;26.0;15;786.8666666666667;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.902793271431676;19.2860475015479;19.87560038492086;20.030395529284817;20.118862427958845;19.80805665992665;19.976280053398455
2021-02-23 15:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;25.33333333333333;15;821.7333333333332;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.890345809943426;19.270876708124433;19.811396765044037;20.047788008321504;20.11104226124735;19.830609600571336;19.975145404385614
2021-02-23 15:30:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;27.33333333333333;15;811.9333333333334;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.877032843431664;19.255393537912767;19.75335934929052;20.064360085772023;20.102188491982076;19.851260940460065;19.97115473153474
2021-02-23 15:45:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;16.666666666666668;26.66666666666667;15;682.2;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.855614181209774;19.232312811744748;19.690926091178483;20.07349435159807;20.066321280940826;19.864401771295945;19.956267183158218
2021-02-23 16:00:00+00:00;16.0;15.0;15.0;15.0;18.666666666666668;18.666666666666668;16.0;16.0;33.0;15;539.8666666666667;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.058514652333088;19.4466079401966;19.62526807587892;20.076047518752375;20.01725030644866;19.867940104488355;19.927796164611152
2021-02-23 16:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;16.0;32.666666666666664;15;407.6;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.237568629152918;19.63012775225087;19.56350864803619;20.074901926133464;19.969483197570014;19.865879518153974;19.893403084003182
2021-02-23 16:30:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;16.0;28.33333333333333;15;249.26666666666665;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.321239548924268;19.712308353132073;19.501243083093016;20.067817439703845;19.910328427643037;19.857472398353252;19.852255763519906
2021-02-23 16:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;15.0;27.66666666666667;15;103.8;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.376378565771176;19.764500297704842;19.42656809584554;20.05097649486993;19.82116880996125;19.83779489975933;19.795312031896515
2021-02-23 17:00:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;15.0;27.33333333333333;15;0.0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.415896028600116;19.79944962812033;19.353060321965472;20.030136132604582;19.73373790264486;19.81356991901174;19.734234365680493
2021-02-23 17:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;15.0;44.33333333333334;15;0.0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.75410429229811;20.13528109417149;19.292767034532062;20.013396671156784;19.683420591099093;19.78844169596107;19.675305439007275
2021-02-23 17:30:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;14.0;44.66666666666666;15;0.0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;21.07533590160125;20.448208872127054;19.232439059243347;19.996335982236758;19.63739885255393;19.757333542167316;19.610072293470523
2021-02-23 17:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;14.0;28.66666666666667;15;0.0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;21.09341791060922;20.449765985951387;19.17564730439301;19.979265045834325;19.592545596661353;19.72568997757827;19.54771682186356
2021-02-23 18:00:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;14.0;28.0;15;0.0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;21.096833580162752;20.43871744415509;19.121789653122676;19.962002931139068;19.548284410284225;19.69363173738651;19.487989425483875
2021-02-23 18:15:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;14.0;28.33333333333333;15;0.0;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;21.0362104455877;20.43010803988375;19.069790148302673;19.943797694776492;19.50512854348227;19.66124042888356;19.43065982966027
2021-02-23 18:30:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;14.0;28.33333333333333;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.944447262098777;20.30015945478351;19.0178080524542;19.924296142489993;19.454785927112255;19.628552379707855;19.375093760953916
2021-02-23 18:45:00+00:00;16.0;15.0;15.0;15.0;20.0;20.0;16.0;13.666666666666664;27.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.838033803778842;20.16111820434662;18.961772567971195;19.901996423452317;19.39218944068773;19.593781239859425;19.317562889269993
2021-02-23 19:00:00+00:00;16.0;15.0;15.0;15.0;17.333333333333332;17.333333333333332;16.0;13.333333333333336;26.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.725452625973617;20.026690495089667;18.901959226148165;19.8768697261317;19.320842797198566;19.556900011487585;19.25771571551809
2021-02-23 19:15:00+00:00;16.0;15.0;15.0;15.0;16.0;16.0;16.0;13.0;26.0;15;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.6106580802886;19.897844820916873;18.83866656894702;19.84894333108332;19.24313597676013;19.517880837163887;19.19535611326154
